[WARN] Hardware modules not available - running in simulation mode
=== REIP Node - Robot 1 [SIM (unique ports)] ===
Trust Model: Three-tier confidence-weighted
  Personal: 1.0, ToF: 1.0, Peer: 0.3
  Suspicion threshold: 1.5, Recovery: 0.1

  Logging to: logs/robot_1_20260226_174115.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 6101
[INFO] Peer socket listening on port 6201
[INFO] Fault socket listening on port 6301
Ready!

=== Detection Bounds: T1=2 cmds, T3=8 cmds | Impeachment: T1=8 cmds, T3=32 cmds ===
Running... Press Ctrl+C to stop

[ELECTION] New leader: 1
[R1] pos=(0,0) state=leader leader=1 trust=1.00 susp=0.00 cov=0.0%/0.0%
[R1] pos=(478,387) state=leader leader=1 trust=1.00 susp=0.00 cov=0.5%/0.5%
[R1] pos=(404,75) state=leader leader=1 trust=1.00 susp=0.00 cov=3.6%/14.6%
[R1] pos=(260,75) state=leader leader=1 trust=1.00 susp=0.00 cov=3.6%/20.8%
[R1] pos=(176,311) state=leader leader=1 trust=1.00 susp=0.00 cov=6.8%/33.3%
[R1] pos=(135,646) state=leader leader=1 trust=1.00 susp=0.00 cov=9.4%/43.8%
[R1] pos=(294,696) state=leader leader=1 trust=1.00 susp=0.00 cov=10.4%/52.6%
[R1] pos=(316,1037) state=leader leader=1 trust=1.00 susp=0.00 cov=13.5%/64.6%
[R1] pos=(236,1236) state=leader leader=1 trust=1.00 susp=0.00 cov=16.7%/76.0%
[R1] pos=(75,1318) state=leader leader=1 trust=1.00 susp=0.00 cov=18.8%/87.5%
[R1] pos=(542,1117) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/94.8%
[R1] pos=(1041,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=24.0%/100.0%
[R1] pos=(1063,798) state=leader leader=1 trust=1.00 susp=0.00 cov=26.6%/100.0%
[R1] pos=(1063,798) state=leader leader=1 trust=1.00 susp=0.00 cov=26.6%/100.0%
[R1] pos=(1063,798) state=leader leader=1 trust=1.00 susp=0.00 cov=26.6%/100.0%
[R1] pos=(1063,798) state=leader leader=1 trust=1.00 susp=0.00 cov=26.6%/100.0%
[R1] pos=(1063,798) state=leader leader=1 trust=1.00 susp=0.00 cov=26.6%/100.0%
[R1] pos=(1063,798) state=leader leader=1 trust=1.00 susp=0.00 cov=26.6%/100.0%
[R1] pos=(1063,798) state=leader leader=1 trust=1.00 susp=0.00 cov=26.6%/100.0%
[R1] pos=(1063,798) state=leader leader=1 trust=1.00 susp=0.00 cov=26.6%/100.0%
[R1] pos=(1063,798) state=leader leader=1 trust=1.00 susp=0.00 cov=26.6%/100.0%
[R1] pos=(1063,798) state=leader leader=1 trust=1.00 susp=0.00 cov=26.6%/100.0%
[R1] pos=(1063,798) state=leader leader=1 trust=1.00 susp=0.00 cov=26.6%/100.0%
[R1] pos=(1063,798) state=leader leader=1 trust=1.00 susp=0.00 cov=26.6%/100.0%
