[WARN] Hardware modules not available - running in simulation mode
=== REIP Node - Robot 5 [SIM (unique ports)] ===
Trust Model: Three-tier confidence-weighted
  Personal: 1.0, ToF: 1.0, Peer: 0.3
  Suspicion threshold: 1.5, Recovery: 0.1

  Logging to: logs/robot_5_20260226_171246.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 23105
[INFO] Peer socket listening on port 23205
[INFO] Fault socket listening on port 23305
Ready!

=== DECENTRALIZED MODE - No leader coordination ===
=== Detection Bounds: T1=2 cmds, T3=8 cmds | Impeachment: T1=8 cmds, T3=32 cmds ===
Running... Press Ctrl+C to stop

[R5] pos=(0,0) state=exploring leader=None trust=1.00 susp=0.00 cov=0.0%/0.0%
[R5] pos=(1111,300) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/0.5%
[R5] pos=(523,187) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/16.7%
[R5] pos=(653,75) state=exploring leader=None trust=1.00 susp=0.00 cov=7.3%/25.5%
[R5] pos=(1187,486) state=exploring leader=None trust=1.00 susp=0.00 cov=10.9%/32.8%
[R5] pos=(807,689) state=exploring leader=None trust=1.00 susp=0.00 cov=15.6%/45.3%
[R5] pos=(437,1145) state=exploring leader=None trust=1.00 susp=0.00 cov=18.8%/59.9%
[R5] pos=(564,1222) state=exploring leader=None trust=1.00 susp=0.00 cov=22.4%/74.0%
[R5] pos=(1051,1379) state=exploring leader=None trust=1.00 susp=0.00 cov=26.6%/81.8%
[R5] pos=(1566,1425) state=exploring leader=None trust=1.00 susp=0.00 cov=28.6%/83.9%
[R5] pos=(1563,1317) state=exploring leader=None trust=1.00 susp=0.00 cov=29.2%/84.4%
[R5] pos=(1563,1317) state=exploring leader=None trust=1.00 susp=0.00 cov=29.2%/84.4%
[R5] pos=(1563,1317) state=exploring leader=None trust=1.00 susp=0.00 cov=29.2%/84.4%
[R5] pos=(1563,1317) state=exploring leader=None trust=1.00 susp=0.00 cov=29.2%/84.4%
[R5] pos=(1563,1317) state=exploring leader=None trust=1.00 susp=0.00 cov=29.2%/84.4%
[R5] pos=(1563,1317) state=exploring leader=None trust=1.00 susp=0.00 cov=29.2%/84.4%
[R5] pos=(1563,1317) state=exploring leader=None trust=1.00 susp=0.00 cov=29.2%/84.4%
[R5] pos=(1563,1317) state=exploring leader=None trust=1.00 susp=0.00 cov=29.2%/84.4%
[R5] pos=(1563,1317) state=exploring leader=None trust=1.00 susp=0.00 cov=29.2%/84.4%
[R5] pos=(1563,1317) state=exploring leader=None trust=1.00 susp=0.00 cov=29.2%/84.4%
[R5] pos=(1563,1192) state=exploring leader=None trust=1.00 susp=0.00 cov=29.7%/84.9%
[R5] pos=(1563,1067) state=exploring leader=None trust=1.00 susp=0.00 cov=30.2%/85.4%
[R5] pos=(1563,1067) state=exploring leader=None trust=1.00 susp=0.00 cov=30.2%/85.4%
[R5] pos=(1563,1067) state=exploring leader=None trust=1.00 susp=0.00 cov=30.2%/85.4%
[R5] pos=(1563,1067) state=exploring leader=None trust=1.00 susp=0.00 cov=30.2%/85.4%
[R5] pos=(1563,1067) state=exploring leader=None trust=1.00 susp=0.00 cov=30.2%/85.4%
[R5] pos=(1563,1067) state=exploring leader=None trust=1.00 susp=0.00 cov=30.2%/85.4%
[R5] pos=(1563,1067) state=exploring leader=None trust=1.00 susp=0.00 cov=30.2%/85.4%
[R5] pos=(1563,1067) state=exploring leader=None trust=1.00 susp=0.00 cov=30.2%/85.4%
