[WARN] Hardware modules not available - running in simulation mode
=== REIP Node - Robot 5 [SIM (unique ports)] ===
Trust Model: Three-tier confidence-weighted
  Personal: 1.0, ToF: 1.0, Peer: 0.3
  Suspicion threshold: 1.5, Recovery: 0.1

  Logging to: logs/robot_5_20260226_000651.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 5105
[INFO] Peer socket listening on port 5205
[INFO] Fault socket listening on port 5305
Ready!

=== Detection Bounds: T1=2 cmds, T3=8 cmds | Impeachment: T1=8 cmds, T3=32 cmds ===
Running... Press Ctrl+C to stop

[ELECTION] New leader: 5
[R5] pos=(0,0) state=leader leader=5 trust=1.00 susp=0.00 cov=0.0%/0.0%
[ELECTION] New leader: 1
[R5] pos=(1266,450) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/2.1%
[R5] pos=(1266,450) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/2.1%
[R5] pos=(1266,450) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/2.1%
[R5] pos=(1266,450) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/2.1%
[R5] pos=(1266,450) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/2.1%
[R5] pos=(1217,442) state=follower leader=1 trust=1.00 susp=0.00 cov=1.0%/4.2%
[R5] pos=(1218,544) state=follower leader=1 trust=1.00 susp=0.00 cov=1.6%/7.8%
[R5] pos=(1291,558) state=follower leader=1 trust=1.00 susp=0.00 cov=2.1%/10.4%
[R5] pos=(1287,683) state=follower leader=1 trust=1.00 susp=0.00 cov=2.6%/13.0%
[R5] pos=(1184,800) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/18.2%
[R5] pos=(1080,786) state=follower leader=1 trust=1.00 susp=0.00 cov=4.2%/20.8%
[R5] pos=(1080,786) state=follower leader=1 trust=1.00 susp=0.00 cov=4.2%/20.8%
[R5] pos=(1080,786) state=follower leader=1 trust=1.00 susp=0.00 cov=4.2%/20.8%
[R5] pos=(1080,786) state=follower leader=1 trust=1.00 susp=0.00 cov=4.2%/20.8%
[R5] pos=(1080,786) state=follower leader=1 trust=1.00 susp=0.00 cov=4.2%/20.8%
[R5] pos=(1080,786) state=follower leader=1 trust=1.00 susp=0.00 cov=4.2%/20.8%
[R5] pos=(1080,786) state=follower leader=1 trust=1.00 susp=0.00 cov=4.2%/20.8%
[R5] pos=(1080,786) state=follower leader=1 trust=1.00 susp=0.00 cov=4.2%/20.8%
[R5] pos=(1080,786) state=follower leader=1 trust=1.00 susp=0.00 cov=4.2%/20.8%
[R5] pos=(1080,786) state=follower leader=1 trust=1.00 susp=0.00 cov=4.2%/20.8%
[R5] pos=(1080,786) state=follower leader=1 trust=1.00 susp=0.00 cov=4.2%/20.8%
[R5] pos=(1080,786) state=follower leader=1 trust=1.00 susp=0.00 cov=4.2%/20.8%
[R5] pos=(1080,786) state=follower leader=1 trust=1.00 susp=0.00 cov=4.2%/20.8%
[R5] pos=(1080,786) state=follower leader=1 trust=1.00 susp=0.00 cov=4.2%/20.8%
[R5] pos=(1080,786) state=follower leader=1 trust=1.00 susp=0.00 cov=4.2%/20.8%
[R5] pos=(1080,786) state=follower leader=1 trust=1.00 susp=0.00 cov=4.2%/20.8%
[R5] pos=(1076,761) state=follower leader=1 trust=1.00 susp=0.00 cov=4.2%/21.4%
[R5] pos=(944,689) state=follower leader=1 trust=1.00 susp=0.00 cov=5.2%/26.0%
[R5] pos=(940,764) state=follower leader=1 trust=1.00 susp=0.00 cov=5.7%/27.1%
[R5] pos=(938,689) state=follower leader=1 trust=1.00 susp=0.00 cov=5.7%/30.7%
[R5] pos=(987,578) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.9%
[R5] pos=(1011,573) state=follower leader=1 trust=1.00 susp=0.00 cov=6.8%/35.9%
[R5] pos=(1038,503) state=follower leader=1 trust=1.00 susp=0.00 cov=6.8%/37.5%
[R5] pos=(1038,503) state=follower leader=1 trust=1.00 susp=0.00 cov=6.8%/37.5%
[R5] pos=(1038,503) state=follower leader=1 trust=1.00 susp=0.00 cov=6.8%/37.5%
[R5] pos=(1038,503) state=follower leader=1 trust=1.00 susp=0.00 cov=6.8%/37.5%
[R5] pos=(1038,503) state=follower leader=1 trust=1.00 susp=0.00 cov=6.8%/37.5%
[R5] pos=(1023,471) state=follower leader=1 trust=1.00 susp=0.00 cov=7.3%/39.6%
[R5] pos=(1000,462) state=follower leader=1 trust=1.00 susp=0.00 cov=7.8%/40.1%
[R5] pos=(1000,462) state=follower leader=1 trust=1.00 susp=0.00 cov=7.8%/40.1%
[R5] pos=(1000,462) state=follower leader=1 trust=1.00 susp=0.00 cov=7.8%/40.1%
[R5] pos=(1000,462) state=follower leader=1 trust=1.00 susp=0.00 cov=7.8%/40.1%
[R5] pos=(1000,462) state=follower leader=1 trust=1.00 susp=0.00 cov=7.8%/40.1%
[R5] pos=(1000,462) state=follower leader=1 trust=1.00 susp=0.00 cov=7.8%/40.1%
[R5] pos=(990,439) state=follower leader=1 trust=1.00 susp=0.00 cov=7.8%/41.1%
[R5] pos=(1039,284) state=follower leader=1 trust=1.00 susp=0.00 cov=8.9%/45.3%
[R5] pos=(1028,226) state=follower leader=1 trust=1.00 susp=0.00 cov=9.4%/47.9%
[R5] pos=(967,91) state=follower leader=1 trust=1.00 susp=0.00 cov=10.4%/52.6%
[R5] pos=(964,75) state=follower leader=1 trust=1.00 susp=0.00 cov=10.9%/54.7%
[R5] pos=(828,124) state=follower leader=1 trust=1.00 susp=0.00 cov=11.5%/58.9%
[R5] pos=(718,152) state=follower leader=1 trust=1.00 susp=0.00 cov=12.5%/61.5%
[R5] pos=(578,100) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/65.6%
[R5] pos=(540,176) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
[R5] pos=(515,179) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/68.2%
